"Enhancer","Genes","XBP1","Trl","xrp1","USP","bergman_EcR_usp","CF2","bergman_Rel","da","crp","EcR","GATA_elemento","ERR","Eip74EF","h","gcm","kay_Jra","Hnf4","srp_SANGER","slp2_forkhead","Rel_FFS","Tgo","TBS","new_act_score","treatment","new_act_binary","chromosome"
"X:1006774-1006820(+)","FBgn0266000;FBgn0028474;FBgn0029961;FBgn0259994;FBgn0029971;FBgn0030164;FBgn0029763;FBgn0029711;FBgn0030007;FBgn0261617;FBgn0030091;FBgn0029848;FBgn0053668;FBgn0023216;FBgn0085437;FBgn0000233;FBgn0030071;FBgn0266263;FBgn0261848;FBgn0023542;FBgn0029863;FBgn0054052;FBgn0028480;FBgn0040376;FBgn0052686;FBgn0029822;FBgn0040235;FBgn0029899;FBgn0266051;FBgn0052698;FBgn0263542;FBgn0030157;FBgn0263532;FBgn0000810;FBgn0040941;FBgn0029666;FBgn0000524;FBgn0265691;FBgn0003371;FBgn0029701;FBgn0040087;FBgn0085362;FBgn0085443;FBgn0264502;FBgn0001330;FBgn0014032;FBgn0004656;FBgn0003747;FBgn0004643;FBgn0267097;FBgn0040392;FBgn0040375;FBgn0265693;FBgn0000927;FBgn0025624;FBgn0029665;FBgn0040066;FBgn0053222;FBgn0265717;FBgn0011760;FBgn0003374;FBgn0041252;FBgn0263997;FBgn0261383;FBgn0040918;FBgn0083167;FBgn0030240;FBgn0040355;FBgn0029833;FBgn0025679;FBgn0010269;FBgn0029868;FBgn0030181;FBgn0000711;FBgn0025625;FBgn0004403;FBgn0041629;FBgn0040356;FBgn0052758;FBgn0030029;FBgn0030054;FBgn0029870;FBgn0264500;FBgn0044047;FBgn0040467;FBgn0030078;FBgn0265727;FBgn0266264;FBgn0026411;FBgn0030000;FBgn0003159;FBgn0029828;FBgn0052783;FBgn0029880;FBgn0054026;FBgn0030221;FBgn0040377;FBgn0029915;FBgn0030158;FBgn0053218;FBgn0029740;FBgn0030052;FBgn0030247;FBgn0011761;FBgn0011276;FBgn0030009;FBgn0052718;FBgn0030060;FBgn0263590;FBgn0029726;FBgn0053223;FBgn0259241;FBgn0267103;FBgn0266052;FBgn0028360;FBgn0267177;FBgn0267969;FBgn0023550;FBgn0002707;FBgn0250874;FBgn0030016;FBgn0267087;FBgn0025388;FBgn0029662;FBgn0262827;FBgn0040352;FBgn0083940;FBgn0263475;FBgn0004368;FBgn0030121;FBgn0043796;FBgn0267038;FBgn0265663;FBgn0030026;FBgn0029992;FBgn0052675;FBgn0010329;FBgn0263993;FBgn0029955;FBgn0267099;FBgn0030011;FBgn0024984;FBgn0030239;FBgn0024332;FBgn0264786;FBgn0023540;FBgn0029642;FBgn0266098;FBgn0021738;FBgn0030039;FBgn0029719;FBgn0052690;FBgn0262610;FBgn0029931;FBgn0025629;FBgn0085367;FBgn0030089;FBgn0262656;FBgn0263237;FBgn0266262;FBgn0267037;FBgn0264386;FBgn0029970;FBgn0004860;FBgn0021767;FBgn0030040;FBgn0030189;FBgn0022942;FBgn0029778;FBgn0023545;FBgn0029977;FBgn0264503;FBgn0026080;FBgn0266429;FBgn0029644;FBgn0052694;FBgn0264382;FBgn0267073;FBgn0013432;FBgn0030234;FBgn0030081;FBgn0261284;FBgn0262609;FBgn0026679;FBgn0082924;FBgn0025613;FBgn0265694;FBgn0267101;FBgn0029713;FBgn0259150;FBgn0030224;FBgn0029942;FBgn0030096;FBgn0029895;FBgn0029737;FBgn0027296;FBgn0029818;FBgn0267162;FBgn0023215;FBgn0040904;FBgn0267495;FBgn0026702;FBgn0262611;FBgn0014464;FBgn0029687;FBgn0027084;FBgn0029996;FBgn0029746;FBgn0030162;FBgn0030056;FBgn0003964;FBgn0263072;FBgn0265664;FBgn0028341;FBgn0264939;FBgn0260971;FBgn0025645;FBgn0026083;FBgn0015818;FBgn0260447;FBgn0014868;FBgn0030200;FBgn0029975;FBgn0262730;FBgn0267227;FBgn0261793;FBgn0029837;FBgn0025612;FBgn0265692;FBgn0029873;FBgn0065046;FBgn0029909;FBgn0023549;FBgn0029608;FBgn0030012;FBgn0030105;FBgn0052703;FBgn0267184;FBgn0262738;FBgn0086046;FBgn0040395;FBgn0263578;FBgn0262279;FBgn0266200;FBgn0040850;FBgn0262900;FBgn0010292;FBgn0263132;FBgn0267228;FBgn0030202;FBgn0052797;FBgn0263507;FBgn0030109;FBgn0267088;FBgn0264598;FBgn0029657;FBgn0261873;FBgn0263968;FBgn0040900;FBgn0267039;FBgn0266279;FBgn0005670;FBgn0004102;FBgn0003285;FBgn0261610;FBgn0086044;FBgn0029866;FBgn0030208;FBgn0267350;FBgn0266199;FBgn0025800;FBgn0030114;FBgn0029724;FBgn0029658;FBgn0023526;FBgn0085366;FBgn0264942;FBgn0029807;FBgn0263415;FBgn0029667;FBgn0030217;FBgn0004143;FBgn0029672;FBgn0267090;FBgn0029736;FBgn0264380;FBgn0029823;FBgn0029771;FBgn0030177;FBgn0029648;FBgn0000644;FBgn0025631;FBgn0040385;FBgn0025118;FBgn0029944;FBgn0001186;FBgn0016974;FBgn0025628;FBgn0024995;FBgn0030048;FBgn0030116;FBgn0027342;FBgn0053669;FBgn0267096;FBgn0267226;FBgn0029821;FBgn0024943;FBgn0030251;FBgn0267098;FBgn0005390;FBgn0029912;FBgn0027106;FBgn0029703;FBgn0266707;FBgn0267084;FBgn0030223;FBgn0260225;FBgn0266096;FBgn0053181;FBgn0267075;FBgn0029941;FBgn0053221;FBgn0030222;FBgn0053664;FBgn0265700;FBgn0029813;FBgn0022768;FBgn0052773;FBgn0266050;FBgn0052762;FBgn0029718;FBgn0025627;FBgn0052693;FBgn0052732;FBgn0030086;FBgn0082997;FBgn0250904;FBgn0029694;FBgn0026060;FBgn0003028;FBgn0265531;FBgn0004655;FBgn0001404;FBgn0052712;FBgn0029857;FBgn0029976;FBgn0267910;FBgn0030057;FBgn0062413;FBgn0004045;FBgn0261927;FBgn0029819;FBgn0025644;FBgn0028491;FBgn0052767;FBgn0030159;FBgn0000520;FBgn0030170;FBgn0014466;FBgn0029979;FBgn0029949;FBgn0052679;FBgn0262612;FBgn0029689;FBgn0023458;FBgn0030005;FBgn0263531;FBgn0266097;FBgn0029697;FBgn0030237;FBgn0029959;FBgn0028369;FBgn0266430;FBgn0029826;FBgn0260658;FBgn0263987;FBgn0040905;FBgn0000179;FBgn0030117;FBgn0029929;FBgn0029937;FBgn0030013;FBgn0030085;FBgn0052695;FBgn0052740;FBgn0030207;FBgn0264674;FBgn0029693;FBgn0053557;FBgn0054028;FBgn0029867;FBgn0267965;FBgn0052792;FBgn0029725;FBgn0029750;FBgn0040923;FBgn0040394;FBgn0029649;FBgn0029729;FBgn0263505;FBgn0261522;FBgn0030097;FBgn0052671;FBgn0030053;FBgn0029804;FBgn0266180;FBgn0005391;FBgn0052736;FBgn0030014;FBgn0263511;FBgn0028327;FBgn0029791;FBgn0265987;FBgn0025815;FBgn0264948;FBgn0263512;FBgn0265265;FBgn0262339;FBgn0015794;FBgn0261835;FBgn0023506;FBgn0024994;FBgn0025838;FBgn0029817;FBgn0030027;FBgn0052699;FBgn0017561;FBgn0011586;FBgn0029882;FBgn0000928;FBgn0030148;FBgn0030015;FBgn0023525;FBgn0015286;FBgn0024973;FBgn0027546;FBgn0011606;FBgn0029596;FBgn0029830;FBgn0261931;FBgn0029762;FBgn0053080;FBgn0266201;FBgn0040393;FBgn0030244;FBgn0052733;FBgn0030122;FBgn0003714;FBgn0022786;FBgn0259170;FBgn0267100;FBgn0023527;FBgn0025839;FBgn0267071;FBgn0029722;FBgn0025739;FBgn0016041;FBgn0017566;FBgn0029730;FBgn0259149;FBgn0029798;FBgn0261260;FBgn0265710;FBgn0029745;FBgn0029963;FBgn0025632;FBgn0086668;FBgn0029656;FBgn0029925;FBgn0030041;FBgn0263216;FBgn0029987;FBgn0029753;FBgn0283657;FBgn0259188;FBgn0004657;FBgn0030243;FBgn0267911;FBgn0266731;FBgn0024991;FBgn0052785;FBgn0040333;FBgn0019661;FBgn0029940;FBgn0030186;FBgn0019929;FBgn0029003;FBgn0028331;FBgn0023529;FBgn0003079;FBgn0267161;FBgn0029964;FBgn0029710;FBgn0030067;FBgn0267253;FBgn0261954;FBgn0003996;FBgn0027864;FBgn0003390;FBgn0029706;FBgn0029606;FBgn0030028;FBgn0265457;FBgn0023507;FBgn0003321;FBgn0029932;FBgn0261710;FBgn0262945;FBgn0029913;FBgn0029700;FBgn0003360;FBgn0052713;FBgn0265417;FBgn0029785;FBgn0030037;FBgn0267081;FBgn0262967;FBgn0052702;FBgn0052750;FBgn0052774;FBgn0000635;FBgn0010014;FBgn0052761;FBgn0030077;FBgn0030051;FBgn0085446;FBgn0259926;FBgn0086602;FBgn0040354;FBgn0029714;FBgn0029747;FBgn0003514;FBgn0030191;FBgn0030102;FBgn0029676;FBgn0267086;FBgn0267035;FBgn0028746;FBgn0262980;FBgn0029727;FBgn0267189;FBgn0259204;FBgn0028342;FBgn0262735;FBgn0262990;FBgn0028982;FBgn0052772;FBgn0030010;FBgn0029914;FBgn0015519;FBgn0052706;FBgn0029935;FBgn0020653;FBgn0021742;FBgn0263589;FBgn0029702;FBgn0029810;FBgn0029712;FBgn0030215;FBgn0267085;FBgn0029980;FBgn0026084;FBgn0030033;FBgn0029898;FBgn0025643;FBgn0052726;FBgn0029603;FBgn0030099;FBgn0086558;FBgn0259242;FBgn0029811;FBgn0030001;FBgn0265575;FBgn0044046;FBgn0026085;FBgn0030006;FBgn0000359;FBgn0029859;FBgn0029728;FBgn0026878;FBgn0262828;FBgn0029690;FBgn0040319;FBgn0267914;FBgn0000330;FBgn0030218;FBgn0029897;FBgn0029890;FBgn0030137;FBgn0024993;FBgn0025864;FBgn0052756;FBgn0052748;FBgn0029990;FBgn0023523;FBgn0030242;FBgn0002576;FBgn0263630;FBgn0013987;FBgn0014031;FBgn0265695;FBgn0263628;FBgn0040928;FBgn0261616;FBgn0263778;FBgn0030049;FBgn0029974;FBgn0030107;FBgn0040907;FBgn0262976;FBgn0263509;FBgn0030187;FBgn0029965;FBgn0029814;FBgn0052493;FBgn0001206;FBgn0261849;FBgn0262989;FBgn0086045;FBgn0029709;FBgn0029881;FBgn0259741;FBgn0030066;FBgn0052677;FBgn0264385;FBgn0029986;FBgn0262297;FBgn0263631;FBgn0267076;FBgn0003068;FBgn0025549;FBgn0029995;FBgn0004654;FBgn0267963;FBgn0029720;FBgn0029936;FBgn0052720;FBgn0028685;FBgn0030206;FBgn0262608;FBgn0027553;FBgn0024980;FBgn0029851;FBgn0085479;FBgn0030038;FBgn0266490;FBgn0001150;FBgn0052687;FBgn0029958;FBgn0264562;FBgn0025111;FBgn0029945;FBgn0029755;FBgn0029645;FBgn0029950;FBgn0029943;FBgn0040334;FBgn0029761;FBgn0000360;FBgn0000077;FBgn0265901;FBgn0066114;FBgn0030245;FBgn0040389;FBgn0029716;FBgn0029783;FBgn0029993;FBgn0030061;FBgn0030167;FBgn0029885;FBgn0065071;FBgn0029504;FBgn0024250;FBgn0029968;FBgn0053548;FBgn0262390;FBgn0029629;FBgn0266095;FBgn0052669;FBgn0000382;FBgn0000376;FBgn0029708;FBgn0047092;FBgn0265413;FBgn0029892;FBgn0263519;FBgn0030098;FBgn0267074;FBgn0029858;FBgn0000394;FBgn0029903;FBgn0260484;FBgn0029854;FBgn0029924;FBgn0029946;FBgn0052708;FBgn0000427;FBgn0040391;FBgn0261592;FBgn0010296;FBgn0029962;FBgn0004828;FBgn0029752;FBgn0029905;FBgn0024998;FBgn0004646;FBgn0029957;FBgn0027330;FBgn0004198;FBgn0029681;FBgn0029824;FBgn0040942;FBgn0040388;FBgn0003655;FBgn0262235;FBgn0003656;FBgn0030246;FBgn0025626;FBgn0029646;FBgn0030025;FBgn0052745;FBgn0029906;FBgn0004856;FBgn0283545;FBgn0030241;FBgn0265701;FBgn0086693;FBgn0029864;FBgn0003447;FBgn0267868;FBgn0028325;FBgn0053666;FBgn0264383;FBgn0029874;FBgn0040906;FBgn0030151;FBgn0083013;FBgn0030034;FBgn0264975;FBgn0029659;FBgn0262699;FBgn0029948;FBgn0003116;FBgn0029969;FBgn0010295;FBgn0267176;FBgn0264893;FBgn0025630;FBgn0010294;FBgn0067052;FBgn0259734;FBgn0053667;FBgn0029887;FBgn0029688;FBgn0029928;FBgn0260753;FBgn0030082;FBgn0040236;FBgn0030087;FBgn0004404;FBgn0030030;FBgn0030156;FBgn0263772;FBgn0262369;FBgn0267034;FBgn0029994;FBgn0029756;FBgn0014024;FBgn0025387;FBgn0029663;FBgn0029843;FBgn0014340;FBgn0030008;FBgn0030120;FBgn0029999;FBgn0003139;FBgn0011770;FBgn0029911;FBgn0030050;FBgn0266431;FBgn0029765;FBgn0053665;FBgn0266350;FBgn0267180;FBgn0029723;FBgn0267072;FBgn0029861;FBgn0029751;FBgn0261803;FBgn0267102;FBgn0003086;FBgn0027108;FBgn0003048;FBgn0011576;FBgn0024975;FBgn0052793;FBgn0029669;FBgn0029825;FBgn0029989;FBgn0040922;FBgn0052670;FBgn0030100;FBgn0029809;FBgn0262282;FBgn0029717;FBgn0250869;FBgn0029879;FBgn0030065;FBgn0004687;FBgn0029856;FBgn0026415;FBgn0029820;FBgn0052791;FBgn0029664;FBgn0264384;FBgn0263563;FBgn0029877;FBgn0029705;FBgn0040069;FBgn0029860;FBgn0000092;FBgn0011661;FBgn0264954;FBgn0262421;FBgn0030035;FBgn0262979;FBgn0030161;FBgn0004832;FBgn0025615;FBgn0029894;FBgn0029707;FBgn0029893;FBgn0030103;FBgn0030136;FBgn0260858;FBgn0029770;FBgn0030196;FBgn0003965;FBgn0029502;FBgn0040396;FBgn0040353;FBgn0265532;FBgn0029795;FBgn0030055;FBgn0000667;FBgn0030074;FBgn0029891;FBgn0024992;FBgn0029801;FBgn0264691;FBgn0026206;FBgn0046687;FBgn0267089;FBgn0026015;FBgn0028292;FBgn0003302;FBgn0000042;FBgn0261549;FBgn0003204;FBgn0086043;FBgn0003449;FBgn0029660;FBgn0040234;FBgn0029907;FBgn0040899;FBgn0052672;FBgn0260771;FBgn0267040;FBgn0027280;FBgn0030092;FBgn0030163;FBgn0029812;FBgn0029827;FBgn0052681;FBgn0030017;FBgn0029840;FBgn0004397;FBgn0086450;FBgn0029997;FBgn0261955;FBgn0259228;FBgn0052751;FBgn0029834;FBgn0030195;FBgn0029888;FBgn0004861;FBgn0263506;FBgn0026751;FBgn0040384;FBgn0029839;FBgn0028336;FBgn0029836;FBgn0026149;FBgn0030073;FBgn0086367;FBgn0263220;FBgn0030141;FBgn0267091;FBgn0004050;FBgn0052707;FBgn0040336;FBgn0030004;FBgn0030104;FBgn0030228;FBgn0029920;FBgn0263705;FBgn0003210;FBgn0029878;FBgn0085464;FBgn0029769;FBgn0030088;FBgn0265725;FBgn0030090;FBgn0029661;FBgn0029922;FBgn0024997;FBgn0061196;FBgn0030204;FBgn0052673;FBgn0030018;FBgn0085478;FBgn0014026;FBgn0026079;FBgn0029951;FBgn0000221;FBgn0029939;FBgn0260789;FBgn0261615;FBgn0030003;FBgn0029643;FBgn0029696;FBgn0015036;FBgn0027564;FBgn0029838;FBgn0030160;FBgn0029679;FBgn0029768;FBgn0029816;FBgn0014465;FBgn0267442;FBgn0029647;FBgn0004647;FBgn0029754;FBgn0029831;FBgn0030063;FBgn0011277;FBgn0262968;FBgn0052704;FBgn0030108;FBgn0029799;FBgn0029930;FBgn0259190;FBgn0259098;FBgn0030093;FBgn0267225;FBgn0262536;FBgn0263545;FBgn0030101;FBgn0000542;FBgn0265464;FBgn0029685;FBgn0023524;FBgn0029952;FBgn0266549;FBgn0029766;FBgn0020378;FBgn0052683;FBgn0030178;FBgn0024996;FBgn0023528;FBgn0029835;FBgn0040931;FBgn0029789;FBgn0260970;FBgn0029849;FBgn0030183;FBgn0052685;FBgn0000377;FBgn0030174;FBgn0029639;FBgn0052786;FBgn0264949;FBgn0023541;FBgn0052676;FBgn0029686;FBgn0267036;FBgn0029853;FBgn0029896;FBgn0266570;FBgn0000479;FBgn0028665;FBgn0086667;FBgn0052719;FBgn0259189;FBgn0002933;FBgn0011566;FBgn0262575;FBgn0264270;FBgn0003053;FBgn0029800;FBgn0029715;FBgn0029947;FBgn0029966;FBgn0265362;FBgn0030230;FBgn0029733;FBgn0052755;FBgn0040929;FBgn0030058;FBgn0003023;FBgn0026144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.19,"HKSM","Low","X"
"3L:13495666-13495713(+)","FBgn0036374;FBgn0036373;FBgn0036372;FBgn0086708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.7,"HKSM","High","3L"
"3L:5183948-5183995(+)","FBgn0052423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.013,"HKSM","Low","3L"
"3R:25518915-25518962(+)","FBgn0039342;FBgn0011666;FBgn0267211;FBgn0039343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.448,"HKSM","Low","3R"
"3R:377354-377401(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291.15,"HKSM","High","3R"
"2R:11475358-11475406(+)","FBgn0001269;FBgn0000581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.63,"HKSM","Low","2R"
"2R:18651751-18651799(+)","FBgn0050122;FBgn0034371;FBgn0034372;FBgn0259202;FBgn0262595;FBgn0053136;FBgn0050227;FBgn0011868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937.76,"HKSM","High","2R"
"2R:9191345-9191393(+)","FBgn0033392;FBgn0015561;FBgn0002567;FBgn0033391;FBgn0266486;FBgn0015477;FBgn0265311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.51,"HKSM","Low","2R"
"3R:13017888-13017936(+)","FBgn0038109;FBgn0002354;FBgn0038110;FBgn0038108;FBgn0283438;FBgn0003308;FBgn0283439;FBgn0020496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.07,"HKSM","High","3R"
"3R:24275657-24275705(+)","FBgn0086365;FBgn0011225;FBgn0039177;FBgn0263398;FBgn0019952;FBgn0051130;FBgn0039178;FBgn0267222;FBgn0085319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.325,"HKSM","Low","3R"
"X:2514255-2514303(+)","FBgn0264677;FBgn0027279;FBgn0031195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.209,"HKSM","Low","X"
"X:2958706-2958754(+)","FBgn0069973;FBgn0069938;FBgn0263830;FBgn0267058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.79,"HKSM","Low","X"
"X:7361140-7361188(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.618,"HKSM","Low","X"
"Y:446695-446743(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.432,"HKSM","Low","Y"
"2L:13572279-13572328(+)","FBgn0259984;FBgn0266308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.325,"HKSM","Low","2L"
"2L:14356054-14356103(+)","FBgn0266144;FBgn0261535;FBgn0001970;FBgn0028916;FBgn0264253;FBgn0015546;FBgn0028530;FBgn0266145;FBgn0266428;FBgn0262354;FBgn0015791;FBgn0261534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.53,"HKSM","High","2L"
"2L:21210056-21210105(+)","FBgn0032935;FBgn0003930;FBgn0011829;FBgn0051624;FBgn0026577;FBgn0051988;FBgn0032934;FBgn0026255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.59,"HKSM","Low","2L"
"2L:4227473-4227522(+)","FBgn0003941;FBgn0001075;FBgn0264867;FBgn0265819;FBgn0267284;FBgn0031590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972.968,"HKSM","Low","2L"
"2R:19673446-19673495(+)","FBgn0262464;FBgn0034467;FBgn0262414;FBgn0085227;FBgn0262443;FBgn0265697;FBgn0040730;FBgn0015949;FBgn0262372;FBgn0262380;FBgn0028372;FBgn0262408;FBgn0262410;FBgn0265698;FBgn0034463;FBgn0262418;FBgn0034464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.104,"HKSM","Low","2R"
"2R:2458496-2458545(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416.76,"HKSM","High","2R"
"2R:6650900-6650949(+)","FBgn0266621;FBgn0050443;FBgn0026761;FBgn0266518;FBgn0042085;FBgn0000054;FBgn0029131;FBgn0033081;FBgn0033079;FBgn0013732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.69,"HKSM","High","2R"
"3L:13830084-13830133(+)","FBgn0262813;FBgn0036380;FBgn0275434;FBgn0043550;FBgn0040812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.87,"HKSM","Low","3L"
"3L:19378168-19378217(+)","FBgn0052206;FBgn0036868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.267,"HKSM","Low","3L"
"3R:16308515-16308564(+)","FBgn0038414;FBgn0011858;FBgn0038412;FBgn0040271;FBgn0012011;FBgn0264836;FBgn0250823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.449,"HKSM","Low","3R"
"3R:22881437-22881486(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.554,"HKSM","Low","3R"
"3R:2371514-2371563(+)","FBgn0267431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.738,"HKSM","Low","3R"
"X:4012698-4012747(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.825,"HKSM","Low","X"
"2L:6099197-6099247(+)","FBgn0266450;FBgn0031779;FBgn0266445;FBgn0266521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.223,"HKSM","Low","2L"
"2R:18245721-18245771(+)","FBgn0266850;FBgn0265593;FBgn0000658;FBgn0265594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.303,"HKSM","Low","2R"
"3L:19744399-19744449(+)","FBgn0261360;FBgn0260434;FBgn0266136;FBgn0261361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.099,"HKSM","Low","3L"
"3L:9381354-9381404(+)","FBgn0001226;FBgn0263493;FBgn0011769;FBgn0001225;FBgn0263492;FBgn0035983;FBgn0001229;FBgn0035982;FBgn0001223;FBgn0001224;FBgn0001227;FBgn0263494;FBgn0004379;FBgn0001228;FBgn0035981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.22,"HKSM","High","3L"
"3R:13593612-13593662(+)","FBgn0038158;FBgn0038159;FBgn0038160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.001,"HKSM","Low","3R"
"3R:17706811-17706861(+)","FBgn0261885;FBgn0267702;FBgn0261987;FBgn0267703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370.2,"HKSM","High","3R"
"3R:23346526-23346576(+)","FBgn0002622;FBgn0264326;FBgn0003118;FBgn0267759;FBgn0016119;FBgn0024509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.585,"HKSM","Low","3R"
"3R:23864849-23864899(+)","FBgn0025574;FBgn0085384;FBgn0004185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.405,"HKSM","Low","3R"
"3R:3752501-3752551(+)","FBgn0069923;FBgn0263977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.91,"HKSM","Low","3R"
"X:12663767-12663817(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.94,"HKSM","Low","X"
"2L:9422670-9422721(+)","FBgn0011232;FBgn0000640;FBgn0002973;FBgn0085211;FBgn0032116;FBgn0085395;FBgn0032117;FBgn0032119;FBgn0262036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.108,"HKSM","Low","2L"
"3R:1930568-1930619(+)","FBgn0267431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376.88,"HKSM","High","3R"
"Y:1340499-1340550(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.107,"HKSM","Low","Y"
"2L:7215511-7215563(+)","FBgn0031897;FBgn0031896;FBgn0266324;FBgn0259111;FBgn0263133;FBgn0264343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286.16,"HKSM","High","2L"
"2R:21868837-21868889(+)","FBgn0034667;FBgn0085397;FBgn0025573;FBgn0034666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150.35,"HKSM","Low","2R"
"3L:17118866-17118918(+)","FBgn0260943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.118,"HKSM","Low","3L"
"3L:19928840-19928892(+)","FBgn0020887;FBgn0028695;FBgn0036919;FBgn0036921;FBgn0267238;FBgn0004852;FBgn0036918;FBgn0036920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733.603,"HKSM","Low","3L"
"3L:8948752-8948804(+)","FBgn0264305;FBgn0040321;FBgn0035942;FBgn0011787;FBgn0035941;FBgn0264307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.342,"HKSM","Low","3L"
"3R:10237897-10237949(+)","FBgn0261928;FBgn0037798;FBgn0037797;FBgn0083943;FBgn0037801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.27,"HKSM","Low","3R"
"3R:11614054-11614106(+)","FBgn0037923;FBgn0037924;FBgn0042205;FBgn0037921;FBgn0051363;FBgn0037920;FBgn0037922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.502,"HKSM","Low","3R"
"3R:17081418-17081470(+)","FBgn0038478;FBgn0014141;FBgn0266465;FBgn0038473;FBgn0020493;FBgn0038474;FBgn0038476;FBgn0038475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.888,"HKSM","Low","3R"
"X:16141166-16141218(+)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.974,"HKSM","Low","X"
"2L:13204275-13204328(+)","FBgn0032483;FBgn0032479;FBgn0032480;FBgn0004191;FBgn0032481;FBgn0032484;FBgn0032485;FBgn0004192;FBgn0032482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.769,"HKSM","Low","2L"
"2R:12983193-12983246(+)","FBgn0265427;FBgn0265623;FBgn0005624;FBgn0053798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572.32,"HKSM","High","2R"
